80366,PSPNM,handling of DPM-fragmented Read Records does not work as expected,"when using Read Request service with high data volume (more than 2 DPM fragments) the handling of packet header field ""ulId"" is not implemented as defined in DPM Manual.\n\nfirmware expects ulId to be increased when application requests second fragment but if application increases ulId for third packet this is not accepted by firmware",
80365,PSPNM,sometimes no Read confirmation received in application,when IO-Device deliveres more than 1556 byte for a Read record the IO-Controller stack will not send any read confirmation back to the application.,
80363,PSPNM,BUS ON flag can be triggered in unconfigured stack state when using netX Transport driver or mailbox RCX_START_STOP_COMM_REQ,"While stack is not configured (RUN flag is clear), BUS ON flag can be triggered via the netX Transport Driver. Such action is not possible via CIFX Driver.",
80361,PSPNM,No separate configuration of PHY settings for ports 0 and 1 possible,"Configure ethernet ports 0 and 1 with different settings (MAU type AUTO and 100 MBit/s Full Duplex).\n\nIn SYCON.net PNM DTM:\n""Controller Settings"" -> ""Port Settings""\n\nOr packet configuration:\nPNM_APCTL_CMD_SET_CONFIG_PNM_EXT_REQ parameters usMAUTypePort0 and usMAUTypePort1.\n\nPort 1 configuration is never used.\nPort 0 and 1 will have the same setting as configured for port 0.\n\nCan be checked by connecting to a PNIO device with 100 MBit/s Full Duplex setting on both ports.\nWhen both connected ports of two devices are 100 MBit/s Full Duplex, link is only possible between port 0 on one device and port 1 on the other (using a patch cable).",
80360,PSPNM,"after performing about 260 bus state changes (on -> off, off -> on) without requesting io data update the firmware will crash",if there are many bus state changes applied to firmware without requesting update of input io-data in dpm the firmware will crash,
80359,PSPNM,using PNIO_APCTL_CMD_SET_VERSIONINFO_REQ may produce unexpected version in RPC EPM lookup,"Set version 1.2345.6 by packet PNIO_APCTL_CMD_SET_VERSIONINFO_REQ.\nIn SNMP response (read by Getif) the version is correct.\nIn RPC response (read by PROFINET IO Explorer) the version is ""  12345  "". This could be interpreted as 1.234.5 (3 digits per group).\n\nAdditionally to existing checks in this packet each version number could be limited to 3 digits to avoid such results in RPC response.",
80357,PSPNM,update to new SNMP version v4.1.4.0,SNMP has a fix for sysUpTime handling,
80356,PSPNM,update to new RPC version 4.0.17.0,new RPC version fixes some issues regarding RPC EndPointMapper lookup,
80354,PSPNM,feature: allow application to set the version numbers used by firmware as identification info for SNMP and RPC,It shall be possible for the application to give version numbers to firmware that are used by firmware when it is asked for version numbers.\nThis can be SNMP (SystemDescription) or RPC (EndPointMapper Lookup).,
80353,PSPNM,if IO-Device is disconnected and reconnected the IO-Data in DPM is not updated at first DPM refresh but at second,if an IO-Device is removed (e.g. pull ethernet cable) and reconnected afterwards the IO-Data in DPM is not updated on the first refresh if there was no update requested in the meantime.,
80351,PSPNM,when ChannelInit is executed shortly after PNIO_APCTL_CMD_RELEASE_REQ was used firmware is locked,"someteimes the firmware gets stuck and returns ""ChannelInit running"" when trying to configure it using packet interface. Performing another ChannelInit is refused with error ""Request running"".\nIf this state is reached the firmware will never leave it.",
80350,PSPNM,firmware may write to DPM even if not allowed by handshake flags in case a device is no longer in data exchange,"if a device leaves the cyclic data exchange the firmware may directly invalidate the data of the device in DPM input area, even if the firmware is not allowed to write according to handshake flags.",
80349,PSPNM,update to new TCP/IP stack version 2.1.19.0,due to some changes in EthernetInterface task an update is required (when using loadable module),
80348,PSPNM,when DMA mode is active applications values for IOxS are not copied from DPM to IO-Devices,when DMA is active the IOxS interface does not work as expected.,
80347,PSPNM,when DMA mode is active the values for status bitlists and IOPS may not always be correctly copied to DPM Input area,when DMA is enabled and IOPS interface is used not all values are copied by firmware into DPM.,
80346,PSPNM,communication error cleared for short time when connection to first IO-Device is established,"if several IO-Devices are configured and none is connected an error is reported by the firmware. If now a single of the configured IO-Devices is connected and the communication is established firmware clears communication error and error flag bit. One second later it sets communication error TLR_E_CONNECTION_TIMEOUT (0xC0000142) again, since not all slaves are connected yet.\nI would expect communication error to stay set, until all slaves are connected.\n",
80344,PSPNM,"consumer IOPS in DPM stays ""good"" even if connection is broken","If an IO-Device is removed from the network the IOPS in DPM still stays ""good"".",
80343,PSPNM,[loadable module]using loadable module on Channel unequal 0 will crash,when fixing PSPNM-448 an error was introduced that leads to a crash if the loadable module is used on channel 1 or any other channel not 0.\n\nChannel 0 works as expected.,
80342,PSPNM,feature: update to new rcX  v2.0.8.18,the new rcX Version is required to fix #0018942,
80341,PSPNM,Get Switch statistics returns unexpected value for ulPortNum,If the request packet is sent with ulPortNum 0 the confirmation will have ulPortNum set to 1. If request contains ulPortNum 1 the confirmation will contain ulPortNum 2.\n\nThis is unexpected.,
80339,PSPNM,directly after connection establishment IOPS good is transfered to IO-Device even if user manually sets IOPS to bad in DPM,"if user sets configures stack that user sets IOPS the IO-Controller still initializes IOPS to ""good"" after connection establishment, even if user never wrote a good IOPS to DPM",
80336,PSPNM,memory leakage if connection is lost and there is a not completely handled alarm pending,if there is an alarm received and not completely handled (e.g. no application registered or application handling is to slow) while the connection the the IO-Device is lost there is a memory leakage. if this happens very very often this results in unusable firmware,
80334,PSPNM,some GSDML datatypes are not supported by the swapping functionality of firmware,"safety IO-Devices might use the datatype ""F_Message_Trailer_4"" or ""F_Message_Trailer_5"" as datatype of a submodule.\nAs the data type is part of configuration database the firmware shall support this data types and not simply report ""generic configuration fault"" if such an IO-Device is configured.",
80333,PSPNM,Ethernet Activity LED shall not be always on but shall blink if there is data exchanged,current IO-Contoller uses regular 2PortSwitch which is part of rcX.\nSome customers complain about how Activity LED is handled (always on) which differs from IO-Device (blinking).,
80332,PSPNM,packet configuration with duplicate ARUUID is accepted but should not,"if the packet configuration contains multiple IO-Devices and they use the same ARUUID this is a configuration fault. However the firmware does not detect this fault and uses the faulty configuration leading to strange behavior (e.g. ApplReady not accepted, communication not established)",
80331,PSPNM,Number of IOPS entries in Extended Status is not cleared with new configuration,Controller is configured by packets with IOPS enabled (see PSPNM-442 for packets).\nOn each new reconfiguration (Channel Init + configuration packets) the Number of IOPS Entries in Extended Status is increased by the expected value.,
80329,PSPNM,inconsistent configuration packets are not detected leading to invalid content of data in DPM,"2 problems with manual IOPS handling: IOPS always at offset 0; all IOPS are mapped to one byte in DPM.\n\nConfigured controller by packets to handle IOPS manually. Used packet PNM_APCTL_CMD_SET_CONFIG_PNM_EXT_REQ:\nulIOPSModeConsumer = 0x00000002; ulIOPSOffsetConsumer = 0x00000020\nulIOPSModeProvider = 0x00000002; ulIOPSOffsetProvider = 0x00000020\nExpected 2x IOPS at offset 32 in DPM.\n\n""cifxrepns"" with 2x4 bytes in + 2x4 bytes out, starting at offset 0 in DPM.\nStarted cyclic communication.\n\nDPM input area from offset 0: 80 <7 byte Date from slave>\nNo IOPS at offset 32.\n\nDPM ouput area at offset 0: first byte is sent as output data and as IOPS to slave for both modules.\nIOPS is not taken from offset 32.\n\nSame problem with bitwise IOPS.",
80327,PSPNM,DCP Ident request is sometimes not sent to device when FastStartUp is enabled,Sometimes controller does not send Ident requests to device with enabled FSU (NIC 50-REFO in this test).\nIt seems to happen after a short cyclic communication phase (see end of the trace).,
80325,PSPNM,firmware shall check IP-addresses of IO-Devices inside database to reject database with invalid IP addresses,there were several support calls and inhouse problems with Profinet IO-Controller.\nWhen using Sycon.net bus scan the IP address is incorrectly set to 0.0.0.0 inside database.\nsuch a database shall not be accepted as no communication can be established anyway.,
80323,PSPNM,"DCP IdentifyResponses with unknown, padded blocks are ignored",if the IO-Controller receive a DCP IdentifyRsp that contains an unknown block and if this block needs alignment the IO-Controller will ignore the whole response.,
80322,PSPNM,feature: add support for user application to send DCP GET Requests,customer would like to find out the VendorID/DeviceID of a Profinet IO-Device in the network. Using other services (topology based information) he has knowledge of the MAC Address (and maybe the NameOfStation).\n\nto find out the VendorID and DeviceID he currently needs to do a bus scan (identify all IO-Devices) and look for the MAC address in the responses.\n\nThis would be much easier if DCP GET would be supported by IO-Controller firmware,
80321,PSPNM,get switch statistics does not work correctly when link state changes,"the new service Get_Switch_Statistics does not work correctly.\nwhen a link of port 1 changes from UP to DOWN and the data is read the stack still states ""link up"".\n\nin addition the handling of portNumber is incorrectly implemented. port 0 according to IO-Controller API is mapped to port 0 of DrvEdd which is incorrect (shall be port 1 of DrvEdd).\nThis leads to strange ulValidFlags for Port0",
80310,PSPNM,no parameters sent to submodules that report submodule state substitute during connection establishment,"On Connect request device responds with Module Diff block.\nModule in slot 0 and all its submodules are set to substitute.\nController does not send parameters, which were configured for slot 0 subslot 1.\n\nIf all modules are correct, controller sends the parameters.\n\nI have expected, that a substitute module is handled similar to a correct module by controller.",
80305,PSPNM,Wrong hardware options on CIFX 104C-RE\\F,"On CIFX 104C-RE\\F (Rev. 5 with AIFX-RE) hardware options 0 and 1 are set to 0xFFFB (I2C Interface), when firmware is active. According to DPM manual these values should be replaced after detecting the connected AIFX.\nWhen 2nd StageBootloader is active, hardware options 0 and 1 are 0x0080 (Ethernet) as expected.",
80215,PSPNM,feature: host application shall be able to read the Ethernet Switch error counters,we have such a feature for IO-Device and using Sycon.net extended task diagnosis. but this is currently not available using packet interface,
80173,PSPNM,feature: host application shall be able to read out to which nodes the IO-Controller is connected (neighbourhood information),"if a user wants to read the topology of the network via ReadRecord using the IO-Cotnroller he can read the PDEV-Data of every IO-Device found.\n\nBut there is no easy way to find out to which node(s) the IO-Controller is connected to.\n\nspecify a packet and command code, describe it in API manual. Information can be read from LLDP. APCTL shall register itself at LLDP to get updates in case the neighbours change.",
80148,PSPNM,directly after connection establishment IO data 0 is transfered and is marked as valid (IOPS good),"if a connection is established the IOPS of all submodules of an IO-Device is set to ""good"" by IO-Controller firmware and 0 is used as valid IO-data in this case.",
656492,PSPNCORE,Upgrade various components,"<p>Ethernet related components need to be upgraded to most recent versions. Since these changes require changes to various source code locations, sandbox branches for development will be used. Upgrades of the following components are required</p>\r\n\r\n<ul>\r\n\t<li>Waf to 1.10.2.0</li>\r\n\t<li>rcX to 2.1.16.0</li>\r\n\t<li>add eCosPro&nbsp; V2.0.0.1</li>\r\n\t<li>OSAL to V2.2.1.0</li>\r\n\t<li>PS Toolbox V1.5.1.0</li>\r\n\t<li>Driver Ethernet to V1.10.1.0</li>\r\n\t<li>Driver Phy to V1.0.0.1<br>\r\n\t&nbsp;</li>\r\n</ul>\r\n",
570723,PSPNCORE,Upgrade PnC HAL to V2.3.0.1\t,<p>The PnC HAL version 2.3.0.1 fixes an issue with netload leads to&nbsp;firmware crash when NDIS is active. The Problem is that multicast frames may be released twice :&nbsp;</p>\r\n\r\n<ol>\r\n\t<li>(Unexpected) When the frame is forwarded to 2nd chassis using PnC_LoopBack()</li>\r\n\t<li>After the 2nd chassis has&nbsp;finshed processing the frame.</li>\r\n</ol>\r\n\r\n<p>&nbsp;</p>\r\n,
490136,PSPNCORE,Task identifier of RTC task not set,The task indentifier of the RTC task is not configured.,
489515,PSPNCORE,Crash in IRT mode,When the device is configured for IRT mode and software forwarding of Sync Frames is enabled the firmware might crash. The problem is caused by an invalid memory access.,
475151,PSPNCORE,Detect and indicate IOCS changes from bad to good,In the current implementation the profinet core only monitors IOPS changes from bad to good. According to profinet specification it is also required to monitor IOCS changes from bad to good.,
469986,PSPNCORE,Move Systime RTC Timer into PSDRVETH,"Currently Pn Core uses the Systime Unit in conjunction with the XC switch to generate a synchronized RTC timing. As this code is XC switch implemention specific and only available when Profinet Controller or Device Switch are in use, the code shall be moved into the Ethernet Driver.",
465164,PSPNCORE,Unexpected DCP Set response in case of invalid request syntax or suboption parameters,"Currently the the DCP Set request will be checked for validity before applying any change, if there an error the whole request will be rejected. This is not correct. The stack shall reject the request only if a syntax error detected. If an Invalid parameter detected only the affected option block shall be marked as failed.",
463513,PSPNCORE,Diagnosis database not thread safe,"The diagnosis database might be used from two task contexts: If Bus is switched to on, diagnosis entries are managed by protocol stack while when bus is off entries are managed by ap-task. (e.g. cleanup database on configuration) Therefore there should be a mechnism which protects the diagnosis database from access in invalid state",
151778,PSPNCORE,Add retry counter to repeat DCP Set / Get if timeout is expired ,A retry counter variable need to be defined to repeate DCP Set / Get requetsts if UC client  timeout is expired ,
146036,PSPNCORE,Too long Connect Response on Error,In case of an error the Connect Response is forced to an invalid length.,
137482,PSPNCORE,Implement Profinet SNMP Handling,Pn Core component shall support handling SNMP requests as defined in Profinet Specification. For this the existing SNMP code from Profinet Device shall be migrated into Pn Core,
658390,PSPLSV3,Update Powerlink Core to V1.0.3.0,<p>Update Powerlink Core to V1.0.3.0 to fix some stack issues (see linked tickets)</p>\r\n,
657488,PSPLSV3,Missing DDP initialization in the NXLOM demo targets ,"<p>Since PSPLSV3-274 and PSPLSV3-275, we use the new DDP startup concept in the firmware. However, the corresponding initialization is missing in the NXLOM demo targets</p>\r\n",
654224,PSPLSV3,Update DrvEth to V1.10.0.1,"<p>Update DrvEth to V1.10.0.1 to use new ""DrvEth_Startup_Init"" function</p>\r\n",
654223,PSPLSV3,Update rcX to V2.1.16.1 and use new rcX DDP API,<p>Update rcX to V2.1.16.1 and use new rcX DDP API:</p>\r\n\r\n<ul>\r\n\t<li>Add initialization of rcX DDP</li>\r\n\t<li>Add DDP intial state to taglist</li>\r\n\t<li>Add initialization of DDP midsys handler</li>\r\n</ul>\r\n,
653469,PSPLSV3,Update Powerlink Core to V1.0.2.0,<p>Update Powerlink Core to V1.0.2.0</p>\r\n,
645260,PSPLSV3,Update GenAP to V1.2.1.0,<p>Update GenAP to V1.2.1.0 to solve several issues. See blocking tickets.</p>\r\n\r\n<p>Also remove the workarounds added in previous version V3.4.1.0 for some of those issues. See related tickets</p>\r\n,
635281,PSPLSV3,Update servX to V1.6.1.0,<p>Update servX to V1.6.1.0</p>\r\n,
635277,PSPLSV3,Update DrvEth to V1.9.0.0,<p>Update DrvEth to V1.9.0.0</p>\r\n,
635276,PSPLSV3,Update PS Toolbox to V1.5.0.0,<p>Update PS Toolbox to V1.5.0.0</p>\r\n,
635274,PSPLSV3,Update LWIP to V4.5.0.2,<p>Update LWIP to V4.5.0.2</p>\r\n,
635270,PSPLSV3,Update OSAL to V2.2.0.0,<p>Update OSAL to V2.2.0.0</p>\r\n,
635269,PSPLSV3,Update netX Toolbox to V1.5.1.0,<p>Update netX Toolbox to V1.5.1.0</p>\r\n,
635268,PSPLSV3,Update HAL Toolbxox to V1.5.0.0,<p>Update HAL Toolbxox to V1.5.0.0</p>\r\n,
635264,PSPLSV3,Use netX RegDefs from the common HilscherDefinitions,<p>Use netX RegDefs from the common HilscherDefinitions</p>\r\n,
635263,PSPLSV3,Update HilscherDefinitions for netX FW to 20200402-02,<p>Update HilscherDefinitions for netX FW to 20200402-02</p>\r\n,
635212,PSPLSV3,Update ODV3 to V3.4.17.0,<p>Update ODV3 to V3.4.17.0</p>\r\n,
634886,PSPLSV3,Use new external Powerlink Core component,<p>Use new external Powerlink Core component</p>\r\n,
626779,PSPLSV3,PRes frames transmitted while stack in state NMT_CS_STOPPED,"<p>According to Powerlink specification (DS301 V1.3.0, chapter 7.1.4.1.2.5), in the stack state NMT_CS_STOPPED, the CN shall not respond via PRes when queried by the MN via PReq.</p>\r\n",
524320,PSPLSV3,Update PSTBPS to V1.3.0.0,<p>Update PSTBPS to V1.3.0.0</p>\r\n,
521082,PSPLSV3,Object Dictionary data types 0x0030 - 0x0037 should not be created by the stack,<p>Object Dictionary data types 0x0030 - 0x0037 should not be created since the EPSG DS301 did not define them.</p>\r\n,
519145,PSPLSV3,Set and delete configuration packets not rejected when configuration is locked,"<p>Set and delete configuration packets are not rejected when configuration is locked.</p>\r\n\r\n<p>According to DPM defintions, following services schould be blocked, while the configuration is locked:</p>\r\n\r\n<ul>\r\n\t<li>SetConfig and other services that change the configuration</li>\r\n\t<li>Set watchdog time</li>\r\n\t<li>Channel init</li>\r\n\t<li>Delete Configuration</li>\r\n</ul>\r\n",
506264,PSPLSV3,Support configuration of the DPM data exchange mode using SET_TRIGGER_TYPE_REQ,<p>Support configuration of the DPM data exchange mode using SET_TRIGGER_TYPE_REQ service.</p>\r\n\r\n<p>NOTE: An entry in the knowledge base for this service and its usage has to be also made.</p>\r\n,
465313,PSPLSV3,object indications for objects 2000 and 2100 are not implemented,object indications for objects 2000 and 2100 are not implemented,
107027,PSPLS,Sequence Layer Timeout results into SDO task lockup,Sequence Layer Timeout results into SDO task lockup. The node needs a power cycle in this case.,
99644,PSPLS,[NXIO100] default value of 0x1400.2 does not match,NXIO100 default value of 0x1400.2 does not match,
86100,PSPLS,updated netx50 to powerlink slave HAL v1.0.2.0,same update was applied to netX100 a long time ago,
86099,PSPLS,netX50 LFW: readjusted priorities to work better under high load conditions,netX50 LFW: readjusted priorities to work better under high load conditions,
86097,PSPLS,Wrong coding of hex numbers in default Host Name,"Configure following Node Id and Vendor Id, let Host Name empty.\nThe resulting default Host Name can be seen in IdentResponse frame.\n\nNode Id - Vendor Id - default Host Name\n1 - 0x12345678 - 1-12345678\n239 - 0x90ABCDEF - OP-90KLMNOP\n\nIn the second parameter combination the coding of hexadecimal values results in wrong default Host Name OP-90KLMNOP.\nExpected EF-90ABCDEF.",
86096,PSPLS,LFW: add support for changing NodeId when enabling SwNodeId feature flag,LFW: add support for changing NodeId when enabling SwNodeId feature flag,
86095,PSPLS,"cifx, comX should have chip type == netX100","cifx, comX should have chip type == netX100",
86094,PSPLS,object 1F93: add handling for subindex 0 when NodeID setup by SW is configured,object 1F93: add handling for subindex 0 when NodeID setup by SW is configured\n\nThe handling still requires the application to implement subobject 1F93.3,
649517,PSOMBV5,Update OSAL V2.2.0.1,<p>Update OSAL V2.2.0.1</p>\r\n,
649227,PSOMBV5,Enable the serial marshaller for cifX4000,<p>Enable the serial marshaller for cifX4000</p>\r\n,
632515,PSOMBV5,First Pre-Release,<p>First Pre-Release</p>\r\n,
632513,PSOMBV5,Initial release of OpenModbusTCP V5.1,<p>Initial release of OpenModbusTCP V5.1</p>\r\n,
630844,PSOMBV5,Error code is not logged in case the flash initialization fails,<p>Error code is not logged in case the flash initialization fails.</p>\r\n,
630613,PSOMBV5,Do not initialize SPI flash for usecase A/B,"<pre style=""font-size: 1em; margin: 0 10px;   width: auto; padding: 0;""><span style=""color: black; font-family: \'Consolas\', \'Bitstream Vera Sans Mono\', \'Courier New\', Courier, monospace !important;"">Do not initialize SPI flash for usecase A/B</span></pre>\r\n",
630372,PSOMBV5,Maintenance FW update to V1.3.0.0,<p>Updating is required for the Reference Images provided along with the project</p>\r\n,
593678,PSOMBV5,Firmware does not start with latest flash device label.,<p>The firmware does not start with latest FDL (flash device label)&nbsp; which contains layout with maintenance HWConfig section.</p>\r\n\r\n<p>Update the storage&nbsp;&nbsp;library to V1.1.0.0</p>\r\n,
637709,PSOMBV3,Update to latest Components,<p>The OMB Stack V3.1 is updated to latest components:</p>\r\n\r\n<ul>\r\n\t<li>LWIP Stack</li>\r\n\t<li>Ethernet2PortSwitch</li>\r\n\t<li>OS rcX.1</li>\r\n\t<li>and other common components</li>\r\n</ul>\r\n\r\n<p>For details of used components see corresponding usedlibs.txt of each firmware in the destribution.</p>\r\n,
637340,PSOMBV3,Meaning of NXIO-50 rotary switch S0 and S1 swapped. ,<p>Meaning of NXIO50 rotary switch S0 and S1 swapped.</p>\r\n,
629718,PSOMBV3,Data receive indication responsed with exception does not work as expected.,<p>In case of a server configuration if the OMB_IF_RECEIVE_IND is responded by the host with an exception (ulException != 0 but any valid exception code instead ) it happens that a different exception code is sent to the client. In this situation the same exception code value responded by the server host should also be forwarded to the client through the network.</p>\r\n,
629680,PSOMBV3,The firmware hangs when IP configuration is applied with existing DHCP configuration,<p>The firmware hangs in case of static IP configuration is applied when DHCP configuration is present.</p>\r\n\r\n<p>&nbsp;</p>\r\n,
615234,PSOMBV3,Update Command table to V3.1.0.2,"<p>CmdTbl update to V3.1.0.2,&nbsp;</p>\r\n\r\n<p>and PQW update to V1.2.0.0</p>\r\n\r\n<p>and SharedMemory update to V1.0.0.0</p>\r\n",
615106,PSOMBV3,Update LWIP V4.4.0.x,<p>Update LWIP V4.4.0.x</p>\r\n,
607299,PSOMBV3,Missing API headers distribution,"<p>The following headers have to be copied into the ""library"" distribution folder</p>\r\n\r\n<p>\'MbMod_ClientMessagingDiag.h\',<br>\r\n\'MbMod_CmdTblAdapterDiag.h\',<br>\r\n\'MbMod_DeviceIdDiag.h\',<br>\r\n\'MbMod_IoServerDiag.h\',<br>\r\n\'MbMod_ServerMessagingDiag.h\',</p>\r\n",
583528,PSOMBV3,Rework API header distribution.,<ul>\r\n\t<li>Resolve denpendency to unnecessary header files and remove them from distribution<br>\r\n\t(PS_Toolbox_Public.h; PQWrapperAPI.h; Hil_DualPortMemory.h)</li>\r\n\t<li>Distribute header files in subfolders accorting interfaces\r\n\t<ul>\r\n\t\t<li>OMB_API</li>\r\n\t\t<li>EtherNetIF_API</li>\r\n\t\t<li>Socket_API</li>\r\n\t\t<li>HilscherDefinitions</li>\r\n\t</ul>\r\n\t</li>\r\n</ul>\r\n\r\n<p>&nbsp;</p>\r\n,
571335,PSOMBV3,None productive untested Pre-Release of ModbusTCP Stack V3,<p>None productive untested Pre-Release of ModbusTCP Stack V3</p>\r\n,
566116,PSOMBV3,Inital Version of ModbusTCP Stack V3,<p>Inital Version of ModbusTCP Stack V3</p>\r\n,
545228,PSOMBV3,OpenModbus TCP V3 (PSOMBV3),OpenModbus TCP V3 (PSOMBV3),
628695,PSOMB,[netx52 LFW] No more then 64 commands can be configured as Client within the Command Table,<p>[netx52 LFW] No more then 64 commands can be configured as Client within the Command Table.</p>\r\n\r\n<p>The reason is the limited Ram resources of netX52 LFW</p>\r\n,
590313,PSOMB,The stack may not send disconnect indication if the Client resets the connection,<p>The issue appears in Server mode when the user application sends START_STOP_REQ. This will force all opened connections to be closed. As a result from this operation the stack sends FIN/ACK options to the client to initiate a friendly disconnect procedure. If the client responds according to the TCP/IP specification for a friendly disconnect the issue is not reproducible. However if&nbsp;the client resets the connection instead by setting&nbsp;RST option the disconnect indication is not sent to the registered application.</p>\r\n\r\n<p>The issue is not reproducible if the socket is friendly closed.</p>\r\n\r\n<ul>\r\n\t<li>Server sends - FIN</li>\r\n\t<li>Client sends - ACK</li>\r\n\t<li>Cliend sends - FIN</li>\r\n\t<li>Server sends - ACK</li>\r\n</ul>\r\n\r\n<p>but only if it is hard reset be the Client</p>\r\n\r\n<ul>\r\n\t<li>Server sends - FIN&nbsp;</li>\r\n\t<li>Client sends - ACK&nbsp;</li>\r\n\t<li>Cliend sends - RST&nbsp;</li>\r\n\t<li>Server sends - ACK&nbsp;</li>\r\n</ul>\r\n\r\n<p>&nbsp;</p>\r\n,
587472,PSOMB,The Client can close an active connection without a reason,<p>Similar issue was discovered a while ago related to the Server PSOMB-358 however the same behavior appears for the Client. The behavior was officially reported by a customer using NT100 -OMBNSC combination</p>\r\n,
580004,PSOMB,Change project externals from absolute to relative path.,<p>Change project externals from absolute to relative path.</p>\r\n,
566926,PSOMB,Update HAL Toolbox V1.0.2.0,<p>Update HAL Toolbox V1.0.2.0</p>\r\n,
566925,PSOMB,Update NXIO Task to V1.0.19.0,<p>Update NXIO Task</p>\r\n,
566918,PSOMB,Update to Command Table V2.1.0.0,<p>Update to Command Table V2.1.0.0</p>\r\n,
566912,PSOMB,Update to rcX V2.1.14.0,<p>Update to rcX V2.1.14.0</p>\r\n,
566911,PSOMB,Update to 2PS V1.3.0.4,<p>Update to 2PS V1.3.0.4</p>\r\n,
521608,PSOMB,The Server can close an active connection without a reason,<p>The issue is reproducible as Server in a heavy activity from the Host side in terms of frequently sending BUS_OFF and BUS_ON requests in a loop while a remote device (client) is trying to connect at the same time.&nbsp;<br>\r\nThe behavior is not observed in a regular operation.</p>\r\n\r\n<p>&nbsp;\r\n</p><p>&nbsp;</p>\r\n<p></p>\r\n,
478163,PSOMB,[NJ 50D-RE] Remove target firmware,Remove the target firmware from build process. Target has been discontinued.,
476910,PSOMB,RCX_GET_IO_INFO_REQ not confirmed in time,RCX_GET_IO_INFO_REQ not confirmed in time,
475850,PSOMB,CPU load differs between similar targets,Performance improved by enabling data caching,
475485,PSOMB,Support of Function Code 43,Support of Function Code 43 - Read Device Identification,
475446,PSOMB,Commad table configurable via packets,Commad table configurable via packets,
474305,PSOMB,Update servX to V1.4.0.0,This update fixes an issue in servX in its filesystem-API usage.,
467463,PSOMB,Support of Connection Indication Packet,Support of Connection Indication Packet,
467128,PSOMB,Flash device label support for netX51/52,Flash device label support for netX51/52,
186661,PSOMB,Number of accessible Register and Coils is configurable,Number of accessible Register and Coils is configurable,
78478,PSOMB,ServX V1.3.8.0 adapted,ServX V1.3.8.0 adapted,
78476,PSOMB,UART and USB Diagnostic Interface tags are missing in COMX51 firmware.,UART and USB Diagnostic Interface tags are missing in COMX51 firmware /see the screenshot attached below/.,
78475,PSOMB,COMX51 target configured in Client mode can not connect to Modbus Slave and exchange data.,"COMX51 target configured in Client mode can not connect to Modbus Slave and exchange data /see the screenshot attached below/. This problem is not observed, when the same target is configured in I/O Server mode.\n Configuration files used for the test are attached to the issue.\n \n * Be advised, that this issue is not observed with COMX100 target.",
78474,PSOMB,COMX51 target web server does not work.,COMX51 target Web Server does not work. Web content can not be loaded - port 80 is not opened at all. ServX task is not available in Firmware Diagnosis list.,
78473,PSOMB,COM port does not work on COMX51 target.,"COM port does not work on COMX51 target. The device can not be accessed via UART at all - no firmware download, configuration or diagnostic is possible.",
78472,PSOMB,"NJ51 OMB , web server does not work","NJ51 OMB FW:2.5.0 (Build 10) Web server does not work . servX task does not exist\n\nWhen try to load web content , port can not be open.",
78470,PSOMB,NJ51 : BUS flag switching issue,"When try to set up BUS flag again to the current condition via Diagnostic port, error message will show up.\nLast Error 0xC060010C",
78469,PSOMB,Client mode does not work,"Cifx OMB \nServer mode looks OK.\nIn client mode , can not make connection to PC  using Modbus Slave Tool\nWhen use V2.5.5.0 and the same INIBACH.NXD and COMMAND.NXD , works normal\n\nNJ51_OMB , also does not work in Client Mode",
78468,PSOMB,after watchdog error RUN flag remains set,"When watchdog error occurs, stack should switch to unconfigured state :\nRUN flag : off\nNetwork State : offline  \nBUS flag : off",
78462,PSOMB,Ethernet Interface reports wrong firmware details,Ethernet Interface on Channel 1 reports same Firmware name/version and date as Channel 0 OpenModbus /TCP stack\n\nFor comparison PNS v3.5.19.0 reports correctly Ethernet Interface task details (see attachment),
78461,PSOMB,BUS OFF  should not  generate error,BUS OFF should suppress all field bus related error messages.,
78457,PSOMB,NJ: Wrong DPM size in system information.,"According to the ""Design Guide netJACK Communication Module"", revision 3, 2012-03, page 35, the real accessible DPM size of NetJACK with standard firmware is 16 KB. This is not displayed in cifX Test Application\'s info structures ""Generic Information"" and ""Info Block"". ""Used DPM Size"" in these structures is announced to be 65536, but 16384 is expected.",
78456,PSOMB,"Stopping of the device communication counts as an error in the ""General diagnosis"".","Stopping the data exchange from ""Additional Functions-Service-Stop communication"" of the netSLAVE DTM\'s context menu counts as an error in the ""General diagnosis"" window. /see the screenshot attached below/",
78452,PSOMB,"Error message when set BUS ON second time: NJ100_OMB , USB or UART","BUS is ON  , device is communicating. When try to set BUS ON , error will pop up , as the attached picture shows. It is happen only  when connection is via USB or UART.",
658330,PSOBJD,abort handling in write object contains null pointer access,<p>abort handling in write object contains null pointer access</p>\r\n,
644060,PSOBJD,Complete access answers padding entries with wrong bitlength,<p>Complete access answers on passing with wrong bitlength.</p>\r\n,
567906,PSOBJD,use new error code ERR_HIL_COMPONENT_BUSY for packet retry signaling,<p>use new error code ERR_HIL_COMPONENT_BUSY for packet retry signaling</p>\r\n,
537191,PSOBJD,ODV3_WRITE_ALL_BY_INDEX_REQ with usMaxSegLength=0 fails in objects bigger than 1024 bytes in sum,<p>ODV3_WRITE_ALL_BY_INDEX_REQ with usMaxSegLength=0 in objects bigger than 1024 bytes in sum fails with error TLR_E_CO_OBJDICT_FRAGMENTATION_IMPOSSIBLE.</p>\r\n,
